seed,sample,y,fault_score,clean_score,fault_weight,clean_weight,score_change,weight_reduction,clean_correct,fault_correct,true_probability_change,outer_5pct
101,97,4,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,102,4,2.99900221824646,0.3231823444366455,0.14241810142993927,0.24482710659503937,2.6758198738098145,0.1024090051651001,True,True,-0.0031963586807250977,True
101,103,2,2.930178642272949,0.46966075897216797,0.14609962701797485,0.2404167354106903,2.4605178833007812,0.09431710839271545,False,False,-0.04133748263120651,True
101,104,2,2.9996843338012695,0.6072321534156799,0.14386805891990662,0.2340800017118454,2.3924522399902344,0.09021194279193878,False,False,0.1285477727651596,True
101,106,2,2.9942574501037598,0.9569954872131348,0.09608188271522522,0.15030351281166077,2.037261962890625,0.05422163009643555,False,False,0.03407228738069534,True
101,107,2,2.993764638900757,1.0302276611328125,0.09611854702234268,0.1480180025100708,1.9635369777679443,0.05189945548772812,False,False,0.0023394301533699036,True
101,110,2,2.999999761581421,1.2629786729812622,0.13297317922115326,0.19144202768802643,1.7370210886001587,0.05846884846687317,False,True,0.23038512468338013,True
101,112,3,2.9998509883880615,2.4976775646209717,0.14418499171733856,0.1603786200284958,0.5021734237670898,0.016193628311157227,True,True,0.1910780668258667,True
101,117,2,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,122,2,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,124,2,2.997911214828491,-1.0988447666168213,0.10024604201316833,0.2367999106645584,4.0967559814453125,0.13655386865139008,True,True,-0.00911647081375122,True
101,125,2,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,127,3,2.9887027740478516,-0.7771094441413879,0.10586954653263092,0.2328673005104065,3.7658121585845947,0.12699775397777557,True,True,-0.08551269769668579,True
101,128,3,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,130,3,2.9988150596618652,-0.5639933347702026,0.10758694261312485,0.22707045078277588,3.5628085136413574,0.11948350816965103,True,False,-0.016417384147644043,True
101,132,2,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,134,4,2.9996960163116455,1.2553491592407227,0.14813382923603058,0.21194741129875183,1.7443468570709229,0.06381358206272125,True,False,-0.5471805334091187,True
101,135,4,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,139,3,2.9152255058288574,0.01995803788304329,0.15595971047878265,0.2759210467338562,2.8952674865722656,0.11996133625507355,True,True,-0.11583387851715088,True
101,143,4,2.987515926361084,0.45012861490249634,0.13114435970783234,0.22157156467437744,2.5373873710632324,0.0904272049665451,True,True,0.07075923681259155,True
101,146,3,2.999657392501831,-0.0668313056230545,0.14757777750492096,0.271484375,3.066488742828369,0.12390659749507904,False,False,-0.10206910967826843,True
101,147,4,2.951094150543213,0.8124516606330872,0.1435210406780243,0.22240816056728363,2.1386425495147705,0.07888711988925934,True,True,-0.019339263439178467,True
101,149,4,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,150,4,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,154,4,2.9989311695098877,2.7086000442504883,0.11748307943344116,0.12521992623806,0.2903311252593994,0.0077368468046188354,True,True,-0.089713454246521,True
101,160,4,2.997598648071289,-0.7298645973205566,0.13605134189128876,0.28564807772636414,3.7274632453918457,0.14959673583507538,False,True,0.31940561532974243,True
101,164,4,2.988722085952759,-0.5876035690307617,0.14665840566158295,0.2958846688270569,3.5763256549835205,0.14922626316547394,True,False,-0.30946603417396545,True
101,165,3,2.994365930557251,-0.8442208766937256,0.15989460051059723,0.33195286989212036,3.8385868072509766,0.17205826938152313,False,False,-0.06666441261768341,True
101,167,3,2.988157033920288,-0.5652414560317993,0.14989621937274933,0.3000487685203552,3.553398609161377,0.1501525491476059,False,False,0.33412349224090576,True
101,169,3,2.999889850616455,-0.5469222068786621,0.14729800820350647,0.29541054368019104,3.546812057495117,0.14811253547668457,False,False,-0.010894015431404114,True
101,170,4,2.9931466579437256,0.6064696311950684,0.14254610240459442,0.23189662396907806,2.3866770267486572,0.08935052156448364,True,True,-0.3242605924606323,True
101,172,4,2.9701640605926514,0.5711126327514648,0.1298782229423523,0.21378269791603088,2.3990514278411865,0.08390447497367859,True,True,0.050712406635284424,True
101,173,3,2.9536197185516357,-0.3817955255508423,0.16156010329723358,0.3072916269302368,3.3354153633117676,0.14573152363300323,False,True,0.4878338575363159,True
101,180,4,2.9996657371520996,0.5248966217041016,0.09686010330915451,0.1660454273223877,2.474769115447998,0.06918532401323318,True,True,0.04837149381637573,True
101,181,3,2.963810443878174,-0.3974130153656006,0.16051730513572693,0.3070221245288849,3.3612234592437744,0.14650481939315796,False,False,0.049190059304237366,True
101,183,3,2.9117813110351562,-0.2693033814430237,0.29424265027046204,0.48011159896850586,3.181084632873535,0.18586894869804382,False,True,0.3036673665046692,True
101,184,4,2.9819273948669434,0.3887181580066681,0.1439208984375,0.24327698349952698,2.5932092666625977,0.09935608506202698,True,True,-0.15716862678527832,True
101,185,3,2.9994633197784424,-0.3176381587982178,0.10579150915145874,0.21329230070114136,3.31710147857666,0.10750079154968262,False,False,-0.05996991693973541,True
101,186,4,2.9959287643432617,0.2955580949783325,0.09695110470056534,0.17415273189544678,2.7003707885742188,0.07720162719488144,True,True,0.002640664577484131,True
101,191,3,2.9942197799682617,0.16515947878360748,0.16080477833747864,0.27989402413368225,2.8290603160858154,0.11908924579620361,False,False,-0.11656995862722397,True
101,192,4,2.999979019165039,0.5395660996437073,0.09697689861059189,0.1657334715127945,2.4604129791259766,0.0687565729022026,True,True,-0.40771180391311646,True
101,194,4,2.9957711696624756,-0.37337222695350647,0.09716853499412537,0.19991861283779144,3.369143486022949,0.10275007784366608,True,True,-0.14959102869033813,True
101,201,5,2.9815897941589355,-0.8372160196304321,0.1479438841342926,0.31085652112960815,3.818805694580078,0.16291263699531555,True,False,-0.6631396412849426,True
101,202,2,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,203,5,2.9999752044677734,-0.443159818649292,0.11098842322826385,0.2279539406299591,3.4431350231170654,0.11696551740169525,True,False,-0.3637797236442566,True
101,204,2,2.999964714050293,-0.07261793315410614,0.09980907291173935,0.19291144609451294,3.072582721710205,0.09310237318277359,True,True,0.01071387529373169,True
101,209,5,2.9831151962280273,-0.5181461572647095,0.16344423592090607,0.3191879689693451,3.5012612342834473,0.15574373304843903,True,False,-0.409546434879303,True
101,210,2,2.9852232933044434,-1.1865888833999634,0.13675017654895782,0.3101120889186859,4.171812057495117,0.1733619123697281,True,True,0.001319289207458496,True
101,216,2,2.9999897480010986,-0.7210645079612732,0.1013382077217102,0.22232307493686676,3.7210543155670166,0.12098486721515656,True,True,0.0020027756690979004,True
101,219,5,2.9946794509887695,0.04472247511148453,0.15430209040641785,0.27612584829330444,2.9499568939208984,0.1218237578868866,True,False,-0.6671431660652161,True
101,220,2,2.99981951713562,2.875396966934204,0.10129833221435547,0.10416541993618011,0.12442255020141602,0.002867087721824646,True,True,0.054778337478637695,True
101,225,2,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,226,5,2.991029739379883,-0.015217993408441544,0.10953202098608017,0.20685821771621704,3.0062477588653564,0.09732619673013687,True,True,-0.13465511798858643,True
101,229,2,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,233,5,3.0,-0.21335557103157043,0.10898371040821075,0.21453124284744263,3.213355541229248,0.10554753243923187,True,True,-0.41330623626708984,True
101,237,1,2.924185037612915,0.45900166034698486,0.15617983043193817,0.25528228282928467,2.4651832580566406,0.0991024523973465,False,False,0.003267422318458557,True
101,242,0,2.9935102462768555,0.6034308671951294,0.10765352100133896,0.17984221875667572,2.3900794982910156,0.07218869775533676,True,True,0.006095767021179199,True
101,243,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,244,0,2.8827168941497803,-1.3501722812652588,0.11011937260627747,0.2628321349620819,4.232889175415039,0.15271276235580444,True,True,-0.05016779899597168,True
101,245,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,247,1,2.9969139099121094,-1.1416488885879517,0.2593805491924286,0.4963625967502594,4.1385626792907715,0.2369820475578308,True,False,-0.3810863792896271,True
101,248,0,2.9836292266845703,-1.2488811016082764,0.10694500803947449,0.2565065324306488,4.232510566711426,0.14956152439117432,True,True,-0.006747066974639893,True
101,251,1,3.0,-1.1457892656326294,0.10805636644363403,0.25458571314811707,4.14578914642334,0.14652934670448303,True,False,-0.5133127570152283,True
101,253,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,259,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,261,1,2.997586727142334,0.07396434247493744,0.10716124624013901,0.19954098761081696,2.9236223697662354,0.09237974137067795,False,True,0.6099351048469543,True
101,262,0,2.9982118606567383,-1.3059024810791016,0.10769953578710556,0.26145321130752563,4.30411434173584,0.15375366806983948,True,True,0.007438480854034424,True
101,263,1,2.999650478363037,-1.1170390844345093,0.25183162093162537,0.4850807189941406,4.116689682006836,0.23324909806251526,False,False,-0.3036641776561737,True
101,265,1,2.68245267868042,-1.07514226436615,0.1634795218706131,0.3333294689655304,3.7575950622558594,0.1698499470949173,True,True,0.4725716710090637,False
101,266,0,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,268,0,2.9988389015197754,-1.2441163063049316,0.16552089154720306,0.36424848437309265,4.242955207824707,0.1987275928258896,True,True,-0.3697376847267151,True
101,269,1,2.877793550491333,-0.37230560183525085,0.11032119393348694,0.2184128314256668,3.2500991821289062,0.10809163749217987,False,True,0.2827530801296234,True
101,271,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,272,0,2.997544527053833,-1.3023595809936523,0.24344490468502045,0.48527705669403076,4.299903869628906,0.24183215200901031,True,True,-0.04338127374649048,True
101,275,1,2.999774932861328,-1.2403422594070435,0.10847119241952896,0.2599124014377594,4.240117073059082,0.15144121646881104,True,False,-0.43311741948127747,True
101,276,0,2.998060703277588,-1.4006680250167847,0.10613003373146057,0.26284897327423096,4.398728847503662,0.15671893954277039,True,True,-0.008445143699645996,True
101,278,0,2.9950060844421387,-1.354694128036499,0.10774815827608109,0.2637580335140228,4.349699974060059,0.15600988268852234,True,True,-0.008717119693756104,True
101,286,0,2.6628875732421875,-1.3191306591033936,0.11545295268297195,0.2610134184360504,3.982018232345581,0.14556047320365906,True,True,-0.03282511234283447,False
101,287,1,2.9518299102783203,-1.1492840051651,0.109306700527668,0.25491583347320557,4.101113796234131,0.14560914039611816,True,False,-0.1753811240196228,True
101,288,0,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,289,1,2.992783546447754,-1.1546705961227417,0.10879217088222504,0.2561121881008148,4.147454261779785,0.14732001721858978,True,False,-0.25804537534713745,True
101,294,4,2.997873544692993,-1.2270277738571167,0.14535947144031525,0.32844072580337524,4.22490119934082,0.18308125436306,False,False,0.013591304421424866,True
101,295,3,2.99931263923645,-0.5445773601531982,0.10469964146614075,0.22095824778079987,3.5438899993896484,0.11625860631465912,True,False,-0.07617512345314026,True
101,296,4,2.996335506439209,-0.7390702962875366,0.10597702115774155,0.23171406984329224,3.735405921936035,0.1257370412349701,True,True,0.14693427085876465,True
101,297,3,2.997647285461426,0.8762925863265991,0.1052481159567833,0.16660428047180176,2.121354579925537,0.06135616451501846,True,False,-0.04621461033821106,True
101,300,4,2.9998974800109863,-0.5070368051528931,0.2359258085489273,0.4259452521800995,3.50693416595459,0.19001944363117218,True,False,-0.2940828204154968,True
101,302,4,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,304,4,2.9993085861206055,-1.1092497110366821,0.2547926604747772,0.48848384618759155,4.108558177947998,0.23369118571281433,False,True,0.46184879541397095,True
101,305,3,2.9998562335968018,-0.9898064136505127,0.1474355310201645,0.31920182704925537,3.9896626472473145,0.17176629602909088,True,True,0.00727921724319458,True
101,310,3,2.989697217941284,-1.355421543121338,0.10651904344558716,0.26104936003685,4.345118522644043,0.15453031659126282,False,True,0.52099609375,True
101,312,4,2.9910740852355957,-1.0175387859344482,0.2321622371673584,0.451654314994812,4.008612632751465,0.2194920778274536,True,True,-0.08508825302124023,True
101,313,3,2.996354103088379,-1.2933497428894043,0.1059195026755333,0.25717753171920776,4.289703845977783,0.15125802159309387,False,True,0.1588778793811798,True
101,315,3,2.9997239112854004,-0.9818531274795532,0.14370496571063995,0.3122849762439728,3.981576919555664,0.16858001053333282,False,True,0.20881244540214539,True
101,316,4,2.9999897480010986,-1.169405460357666,0.1457538604736328,0.32608383893966675,4.169395446777344,0.18032997846603394,True,True,0.14880722761154175,True
101,321,4,2.999716281890869,-0.8442479372024536,0.10224062949419022,0.22942130267620087,3.843964099884033,0.12718066573143005,True,False,-0.39030754566192627,True
101,322,3,2.9973039627075195,1.8213779926300049,0.14665326476097107,0.18738175928592682,1.1759259700775146,0.04072849452495575,False,False,-0.2729590833187103,True
101,323,4,2.9562020301818848,-0.605330228805542,0.1394040882587433,0.28295210003852844,3.5615322589874268,0.14354801177978516,True,False,-0.1763746738433838,True
101,329,4,2.999981641769409,1.0643119812011719,0.1017393171787262,0.15523359179496765,1.9356696605682373,0.053494274616241455,False,False,-0.19061774015426636,True
101,330,3,2.373363733291626,-0.8648579120635986,0.11797796189785004,0.23109053075313568,3.2382216453552246,0.11311256885528564,True,True,-0.09692326188087463,False
101,332,3,2.995143175125122,-0.9197362661361694,0.102901890873909,0.23385514318943024,3.914879322052002,0.13095325231552124,True,True,-0.08858221769332886,True
101,333,4,2.999941110610962,0.4074569344520569,0.10294883698225021,0.1799391508102417,2.59248423576355,0.07699031382799149,True,True,-0.045484066009521484,True
101,334,3,2.9938316345214844,-1.4129709005355835,0.10707689076662064,0.2651729881763458,4.406802654266357,0.1580961048603058,False,False,0.07302749156951904,True
101,338,3,2.9932427406311035,-1.267791748046875,0.10376475006341934,0.25146427750587463,4.2610344886779785,0.1476995348930359,False,False,-0.050665080547332764,True
101,342,3,2.9996016025543213,-1.594199538230896,1.0,1.0,4.593801021575928,0.0,False,False,0.002148726722225547,True
101,344,3,2.999833106994629,-1.590039610862732,0.10131952166557312,0.26208099722862244,4.58987283706665,0.16076147556304932,False,False,-0.004676267504692078,True
101,348,0,2.8451738357543945,-1.164634108543396,0.16181951761245728,0.3447268307209015,4.00980806350708,0.1829073131084442,True,True,0.054376304149627686,False
101,349,0,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,350,0,1.9443259239196777,-1.0956121683120728,0.1372232884168625,0.25377821922302246,3.039937973022461,0.11655493080615997,True,True,0.008350133895874023,False
101,353,0,2.9991800785064697,-1.0647945404052734,0.14804840087890625,0.3243182599544525,4.063974380493164,0.17626985907554626,True,True,-0.10869723558425903,True
101,358,0,2.9981415271759033,-1.0066932439804077,0.1606305092573166,0.3424634039402008,4.0048346519470215,0.18183289468288422,True,True,-0.11755675077438354,True
101,359,0,2.996857166290283,-1.0266371965408325,0.109895721077919,0.25238484144210815,4.023494243621826,0.14248912036418915,True,True,-0.05562466382980347,True
101,362,0,2.999789237976074,-0.9704816937446594,0.2611098289489746,0.4880921244621277,3.970270872116089,0.22698229551315308,True,False,-0.8721785545349121,True
101,366,0,2.9840753078460693,-0.9314033389091492,0.1631181687116623,0.3415626287460327,3.9154787063598633,0.17844446003437042,True,True,-0.22971761226654053,True
101,367,0,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,371,0,2.9994544982910156,-0.9518141746520996,0.10917124897241592,0.2476067692041397,3.9512686729431152,0.1384355127811432,True,True,-0.012375414371490479,True
101,372,0,2.9981465339660645,-0.9724239110946655,0.10902579873800278,0.24822746217250824,3.9705705642700195,0.13920167088508606,True,True,0.003758072853088379,True
101,373,0,2.9922118186950684,-0.9597893357276917,0.26204511523246765,0.48816078901290894,3.9520010948181152,0.22611567378044128,True,False,-0.8726750016212463,True
101,375,0,2.982111692428589,-0.9860546588897705,0.16240710020065308,0.3433536887168884,3.9681663513183594,0.18094658851623535,True,True,-0.06566864252090454,True
101,377,0,2.98984956741333,-0.9825654029846191,0.10987650603055954,0.24994616210460663,3.972414970397949,0.14006966352462769,True,True,0.011364877223968506,True
101,378,0,2.6706607341766357,-0.9809674024581909,0.17519879341125488,0.3460802435874939,3.651628017425537,0.170881450176239,True,True,0.0236395001411438,False
101,379,0,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,381,0,2.999903678894043,-0.9781944751739502,0.1471164971590042,0.3180226981639862,3.978098154067993,0.170906201004982,True,True,0.015318095684051514,True
101,382,0,2.98907208442688,-0.9726598262786865,0.10940033942461014,0.2485336810350418,3.9617319107055664,0.13913333415985107,True,True,-0.005282342433929443,True
101,384,0,2.967681884765625,-0.9668935537338257,0.14763182401657104,0.31655415892601013,3.9345755577087402,0.1689223349094391,True,True,-0.04174613952636719,True
101,387,0,2.9974091053009033,-0.9373998641967773,0.10898630321025848,0.2464873194694519,3.9348089694976807,0.13750101625919342,True,True,-0.008998751640319824,True
101,391,0,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,392,0,2.9994781017303467,-0.9447031617164612,0.14592529833316803,0.314130574464798,3.944181203842163,0.16820527613162994,True,True,-0.10972243547439575,True
101,393,0,2.943718433380127,-0.9392482042312622,0.16381579637527466,0.3408823609352112,3.8829665184020996,0.17706656455993652,True,True,0.03588610887527466,True
101,394,0,2.9842817783355713,-0.9376149773597717,0.10913927853107452,0.24618029594421387,3.9218966960906982,0.13704101741313934,True,True,-0.07411038875579834,True
101,395,0,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,396,0,2.997804641723633,-0.9557974934577942,0.16311943531036377,0.3437114357948303,3.9536020755767822,0.18059200048446655,True,True,-0.0039986371994018555,True
101,397,0,2.996260166168213,-0.9186909198760986,0.16140741109848022,0.3387083411216736,3.9149510860443115,0.17730093002319336,True,True,-0.11632275581359863,True
101,398,0,2.9997920989990234,-0.9431663751602173,0.24761907756328583,0.4686383605003357,3.942958354949951,0.22101928293704987,True,True,-0.006479084491729736,True
101,399,0,2.9028615951538086,-0.9400082230567932,0.11145005375146866,0.24688470363616943,3.842869758605957,0.13543465733528137,True,True,0.014091789722442627,True
101,400,0,2.9507863521575928,-0.9349750280380249,0.16337130963802338,0.34030967950820923,3.885761260986328,0.17693836987018585,True,True,0.006986856460571289,True
101,401,0,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,405,0,2.99033784866333,-0.9452177286148071,0.15865159034729004,0.33527854084968567,3.9355554580688477,0.17662695050239563,True,False,-0.6067318916320801,True
101,406,0,2.9992496967315674,-0.955281138420105,0.1082175076007843,0.24592848122119904,3.954530715942383,0.13771097362041473,True,True,0.009180128574371338,True
101,407,0,0.9311230182647705,-0.9641295075416565,0.16958914697170258,0.2469903528690338,1.8952524662017822,0.07740120589733124,True,True,-0.553734302520752,False
101,409,1,2.9999258518218994,-1.0439660549163818,0.27030128240585327,0.5044695138931274,4.043891906738281,0.23416823148727417,True,False,-0.33479562401771545,True
101,410,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,411,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,413,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,417,1,2.975226879119873,-1.13285493850708,0.1090540885925293,0.25475338101387024,4.108081817626953,0.14569929242134094,True,True,0.18701255321502686,True
101,421,1,2.9993133544921875,-1.1167278289794922,0.15417513251304626,0.3377777934074402,4.11604118347168,0.18360266089439392,True,False,-0.5683399438858032,True
101,425,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,426,1,2.9956538677215576,-1.1481512784957886,0.15472519397735596,0.3402770459651947,4.143805027008057,0.18555185198783875,True,False,-0.4258381724357605,True
101,427,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,430,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,433,1,2.9691643714904785,-1.0891737937927246,0.10885578393936157,0.2520143389701843,4.058338165283203,0.14315855503082275,True,False,-0.40861058235168457,True
101,436,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,438,1,2.999074697494507,-1.1052610874176025,0.26342612504959106,0.4994618594646454,4.104335784912109,0.23603573441505432,True,False,-0.47782689332962036,True
101,439,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,True,True,0.0,False
101,447,1,2.999752998352051,-1.1415519714355469,0.1074603796005249,0.25319913029670715,4.141304969787598,0.14573875069618225,True,False,-0.46101829409599304,True
101,451,1,2.996471881866455,-1.148397445678711,0.25508949160575867,0.4911428391933441,4.144869327545166,0.23605334758758545,True,True,0.06106686592102051,True
101,452,1,2.7320549488067627,-1.1527093648910522,0.1159696877002716,0.25731489062309265,3.8847641944885254,0.14134520292282104,True,True,0.35721486806869507,False
101,456,1,2.9995460510253906,-1.1484845876693726,0.10789506137371063,0.25437426567077637,4.148030757904053,0.14647920429706573,True,False,-0.42653971910476685,True
101,457,1,2.3134307861328125,-1.1500632762908936,0.18467852473258972,0.34998786449432373,3.463494062423706,0.165309339761734,True,False,-0.4443897604942322,False
101,459,1,-1.306869626045227,-1.306869626045227,0.0,0.0,0.0,0.0,False,False,0.0,False
101,460,1,2.9998607635498047,-1.2012087106704712,0.1505143791437149,0.3361932635307312,4.201069355010986,0.1856788843870163,True,False,-0.5016289353370667,True
101,462,1,2.993553876876831,-1.172189474105835,0.15465401113033295,0.34138694405555725,4.165743350982666,0.1867329329252243,True,True,-0.2677154242992401,True
